9,9,15,49,0
10,9,15,49,0
11,9,1,46,0
20,9,6,46,0
21,9,5,46,0
22,9,6,46,0
23,9,2,47,0
24,9,2,47,0
25,9,2,47,0
26,9,5,46,0
41,9,3,46,0
42,9,15,49,0
43,9,15,49,0
44,9,33,48,0
9,10,15,49,0
10,10,1,45,0
11,10,5,45,0
20,10,6,45,0
21,10,5,47,0
22,10,3,47,0
23,10,33,48,0
24,10,33,48,0
25,10,33,48,0
26,10,1,47,0
27,10,2,47,0
28,10,5,46,0
41,10,6,45,0
42,10,3,45,0
43,10,33,48,0
44,10,15,49,0
9,11,15,49,0
10,11,1,47,0
11,11,5,46,0
20,11,6,46,0
21,11,3,47,0
22,11,33,48,0
23,11,33,48,0
25,11,33,48,0
26,11,33,48,0
27,11,33,48,0
28,11,1,46,0
41,11,6,46,0
42,11,3,47,0
43,11,33,48,0
44,11,33,48,0
9,12,15,49,0
10,12,15,49,0
11,12,1,47,0
12,12,5,46,0
20,12,3,46,0
21,12,33,48,0
22,12,15,49,0
23,12,15,49,0
24,12,15,49,0
25,12,15,49,0
26,12,33,48,0
27,12,33,48,0
28,12,1,46,0
41,12,3,46,0
42,12,33,48,0
43,12,33,48,0
44,12,33,48,0
9,13,15,49,0
10,13,15,49,0
11,13,15,49,0
12,13,1,46,0
20,13,3,46,0
21,13,33,48,0
22,13,33,48,0
23,13,15,49,0
24,13,15,49,0
25,13,15,49,0
26,13,33,48,0
27,13,33,48,0
28,13,1,46,0
41,13,3,46,0
42,13,33,48,0
43,13,33,48,0
44,13,33,48,0
9,14,15,49,0
10,14,15,49,0
11,14,15,49,0
12,14,1,46,0
20,14,6,45,0
21,14,3,45,0
22,14,33,48,0
23,14,33,48,0
24,14,33,48,0
25,14,33,48,0
26,14,33,48,0
27,14,33,48,0
28,14,1,46,0
40,14,6,46,0
41,14,3,47,0
42,14,33,48,0
43,14,15,49,0
44,14,33,48,0
9,15,15,49,0
10,15,15,49,0
11,15,15,49,0
12,15,1,46,0
20,15,6,46,0
21,15,6,47,0
22,15,2,45,0
23,15,3,45,0
24,15,33,48,0
25,15,33,48,0
26,15,1,45,0
27,15,2,45,0
28,15,5,45,0
40,15,6,45,0
41,15,3,45,0
42,15,15,49,0
43,15,33,48,0
44,15,33,48,0
9,16,15,49,0
10,16,15,49,0
11,16,1,45,0
12,16,5,45,0
20,16,6,45,0
21,16,5,45,0
23,16,6,45,0
24,16,2,45,0
25,16,2,45,0
26,16,5,45,0
41,16,6,45,0
42,16,3,45,0
43,16,33,48,0
44,16,33,48,0
9,17,15,49,0
10,17,15,49,0
11,17,1,46,0
41,17,6,46,0
42,17,3,47,0
43,17,33,48,0
44,17,33,48,0
9,18,15,49,0
10,18,15,49,0
11,18,1,47,0
12,18,5,46,0
41,18,3,46,0
42,18,33,48,0
43,18,33,48,0
44,18,33,48,0
9,19,15,49,0
10,19,15,49,0
11,19,15,49,0
12,19,1,46,0
41,19,3,46,0
42,19,15,49,0
43,19,33,48,0
44,19,33,48,0
10,20,15,49,0
11,20,15,49,0
12,20,1,47,0
13,20,5,46,0
40,20,6,46,0
41,20,3,47,0
42,20,15,49,0
43,20,33,48,0
44,20,15,49,0
11,21,15,49,0
12,21,15,49,0
13,21,1,47,0
14,21,2,47,0
15,21,5,46,0
39,21,6,46,0
40,21,3,47,0
41,21,33,48,0
42,21,33,48,0
43,21,33,48,0
44,21,15,49,0
12,22,15,49,0
13,22,15,49,0
14,22,15,49,0
15,22,1,47,0
16,22,2,47,0
17,22,5,46,0
18,22,6,46,0
19,22,5,46,0
22,22,6,46,0
23,22,5,46,0
37,22,6,46,0
38,22,2,47,0
39,22,3,47,0
40,22,15,49,0
41,22,15,49,0
42,22,15,49,0
43,22,15,49,0
44,22,15,49,0
13,23,15,49,0
14,23,15,49,0
15,23,15,49,0
16,23,15,49,0
17,23,1,47,0
18,23,3,47,0
19,23,1,47,0
20,23,2,47,0
21,23,2,47,0
22,23,3,47,0
23,23,1,47,0
24,23,2,47,0
25,23,2,47,0
26,23,2,47,0
27,23,2,47,0
28,23,2,47,0
29,23,5,46,0
35,23,6,46,0
36,23,2,47,0
37,23,3,47,0
38,23,15,49,0
39,23,15,49,0
40,23,15,49,0
41,23,8,38,0
44,23,15,49,0
14,24,15,49,0
15,24,15,49,0
16,24,15,49,0
17,24,15,49,0
18,24,15,49,0
19,24,15,49,0
20,24,15,49,0
21,24,15,49,0
22,24,15,49,0
23,24,15,49,0
24,24,15,49,0
25,24,15,49,0
26,24,15,49,0
27,24,15,49,0
28,24,15,49,0
29,24,1,47,0
30,24,2,47,0
31,24,2,47,0
32,24,2,47,0
33,24,2,47,0
34,24,2,47,0
35,24,3,47,0
36,24,15,49,0
37,24,15,49,0
38,24,15,49,0
39,24,15,49,0
15,25,15,49,0
16,25,15,49,0
17,25,15,49,0
18,25,15,49,0
19,25,15,49,0
20,25,15,49,0
21,25,15,49,0
22,25,15,49,0
23,25,15,49,0
24,25,15,49,0
25,25,15,49,0
26,25,15,49,0
27,25,15,49,0
28,25,15,49,0
29,25,15,49,0
30,25,15,49,0
31,25,15,49,0
32,25,15,49,0
33,25,15,49,0
34,25,15,49,0
35,25,15,49,0
36,25,15,49,0
37,25,15,49,0
38,25,8,38,0
28,26,15,49,0
29,26,15,49,0
30,26,15,49,0
31,26,15,49,0
32,26,15,49,0
33,26,15,49,0
34,26,15,49,0
35,26,15,49,0
36,26,15,49,0
