24,10,83,4,0
25,10,84,4,0
26,10,85,4,0
2,11,7,56,0
3,11,8,56,0
7,11,7,37,0
8,11,10,37,0
9,11,8,38,0
10,11,60,28,0
11,11,61,28,0
12,11,62,28,0
13,11,63,28,0
14,11,64,28,0
15,11,66,28,0
16,11,67,28,0
17,11,68,28,0
18,11,69,28,0
19,11,71,28,0
20,11,72,28,0
21,11,73,28,0
22,11,81,5,0
23,11,82,5,0
24,11,83,5,0
25,11,84,5,0
26,11,85,5,0
2,12,7,56,0
3,12,8,56,0
6,12,7,37,0
7,12,10,37,0
8,12,8,38,0
9,12,8,38,0
10,12,60,29,0
11,12,61,29,0
12,12,62,29,0
13,12,63,29,0
14,12,64,29,0
15,12,66,29,0
16,12,67,29,0
17,12,68,29,0
18,12,69,29,0
19,12,71,29,0
20,12,72,29,0
21,12,73,29,0
22,12,74,29,0
2,13,7,56,0
3,13,8,56,0
6,13,7,38,0
7,13,8,38,0
8,13,8,38,0
9,13,8,38,0
10,13,60,31,0
11,13,61,31,0
12,13,62,31,0
13,13,63,30,0
14,13,64,30,0
15,13,66,30,0
16,13,67,30,0
17,13,68,30,0
18,13,69,30,0
19,13,71,31,0
20,13,72,31,0
21,13,73,31,0
22,13,74,31,0
2,14,7,56,0
3,14,8,56,0
6,14,7,38,0
7,14,8,38,0
8,14,8,38,0
9,14,8,38,0
10,14,60,32,0
11,14,61,32,0
12,14,62,32,0
13,14,63,32,0
14,14,64,32,0
15,14,66,32,0
16,14,67,32,0
17,14,68,32,0
18,14,69,32,0
19,14,71,32,0
20,14,72,32,0
21,14,73,32,0
22,14,74,32,0
0,15,5,56,0
1,15,6,56,0
2,15,7,56,0
3,15,8,56,0
6,15,7,38,0
7,15,8,38,0
8,15,8,38,0
9,15,8,38,0
10,15,60,33,0
11,15,61,33,0
12,15,62,33,0
13,15,63,33,0
14,15,64,33,0
15,15,66,33,0
16,15,67,33,0
17,15,68,33,0
18,15,69,33,0
19,15,71,33,0
20,15,72,33,0
21,15,73,33,0
22,15,74,33,0
0,16,5,57,0
1,16,6,57,0
2,16,7,57,0
3,16,8,57,0
6,16,7,39,0
7,16,10,38,0
8,16,8,38,0
9,16,8,38,0
10,16,8,38,0
0,17,5,58,0
1,17,6,58,0
2,17,7,58,0
3,17,8,58,0
7,17,7,39,0
8,17,10,38,0
9,17,8,38,0
10,17,8,38,0
0,18,5,59,0
1,18,6,59,0
2,18,7,59,0
3,18,8,59,0
8,18,7,39,0
9,18,10,38,0
10,18,8,38,0
0,19,5,60,0
1,19,6,60,0
2,19,7,60,0
3,19,8,60,0
9,19,7,38,0
10,19,8,38,0
0,20,5,61,0
1,20,6,61,0
2,20,7,61,0
3,20,8,61,0
9,20,7,39,0
10,20,10,42,0
10,21,7,43,0
11,21,10,42,0
11,22,7,43,0
12,22,8,43,0
13,22,10,42,0
42,22,11,42,0
43,22,10,42,0
13,23,7,43,0
14,23,10,42,0
40,23,11,42,0
41,23,8,43,0
42,23,9,43,0
43,23,7,43,0
44,23,8,43,0
14,24,7,43,0
15,24,10,42,0
39,24,11,42,0
40,24,9,43,0
15,25,7,43,0
16,25,10,42,0
17,25,11,42,0
18,25,8,43,0
19,25,8,43,0
20,25,8,43,0
21,25,10,42,0
22,25,11,42,0
23,25,8,43,0
24,25,8,43,0
25,25,10,42,0
26,25,11,42,0
27,25,10,42,0
37,25,11,42,0
38,25,8,43,0
39,25,9,43,0
16,26,7,43,0
17,26,9,43,0
21,26,7,43,0
22,26,9,43,0
25,26,7,43,0
26,26,9,43,0
27,26,7,43,0
28,26,8,43,0
29,26,8,43,0
30,26,8,43,0
31,26,8,43,0
32,26,8,43,0
33,26,10,42,0
34,26,11,42,0
35,26,8,43,0
36,26,8,43,0
37,26,9,43,0
33,27,7,43,0
34,27,9,43,0
